Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
210,Hylurgops glabratus,5192,Protist,Malamoeba scolyti,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
211,Hylurgops glabratus,5192,Protist,Gregarina sp.,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
215,Dryocoetes autographus,1837,Protist,Malamoeba scolyti,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
216,Dryocoetes autographus,1837,Protist,Gregarina sp.,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
219,Pityogenes chalcographus,1739,Protist,Gregarina sp.,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
222,Ips amitinus,1696,Protist,Gregarina sp.,Austria,pathogen,,morphological,,evaluation of pathogen infections of all emerged beetles,,"Haidler et al., 2003",2003,full text,"Haidler, B.,Wegensteiner, R., Weiser, J., 2003. Occurrence of microsporidia and other pathogens in associated living spruce bark beetles (Coleoptera: Scolytidae) in an Austrian forest. IOBC/wprs Bull. 26, 257–260."
226,Ips amitinus,1696,Protist,Gregarina typographi,Austria,pathogen,,,,evaluation of pathogen infections of all emerged beetles,,"Händel and Wegensteiner, 2005",2005,only English abstract,"Handel, U., Wegensteiner, R., 2005. Occurrence of pathogens in bark beetles (Coleoptera, Scolytidae) from Alpine pine (Pinus cembra L.). IOBC/wprs Bull 28, 155–158."
227,Ips amitinus,1696,Protist,Malamoeba scolyti,Austria,pathogen,,,,evaluation of pathogen infections of all emerged beetles,,"Händel and Wegensteiner, 2005",2005,only English abstract,"Handel, U., Wegensteiner, R., 2005. Occurrence of pathogens in bark beetles (Coleoptera, Scolytidae) from Alpine pine (Pinus cembra L.). IOBC/wprs Bull 28, 155–158."
228,Ips amitinus,1696,Protist,Mattesia sp.,Austria,pathogen,,,,evaluation of pathogen infections of all emerged beetles,,"Händel and Wegensteiner, 2005",2005,only English abstract,"Handel, U., Wegensteiner, R., 2005. Occurrence of pathogens in bark beetles (Coleoptera, Scolytidae) from Alpine pine (Pinus cembra L.). IOBC/wprs Bull 28, 155–158."
230,Pityogenes conjunctus,5951,Protist,Gregarina sp.,Austria,pathogen,,,,evaluation of pathogen infections of all emerged beetles,,"Händel and Wegensteiner, 2005",2005,only English abstract,"Handel, U., Wegensteiner, R., 2005. Occurrence of pathogens in bark beetles (Coleoptera, Scolytidae) from Alpine pine (Pinus cembra L.). IOBC/wprs Bull 28, 155–158."
236,Ips typographus,1733,Protist,Malamoeba scolyti,Austria,pathogen,,,midgut epithelium; malpighian tubules,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
237,Ips typographus,1733,Protist,Mattesia sp.,Austria,pathogen,,,fat body,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
238,Ips typographus,1733,Protist,Gregarina typographi,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
243,Pityogenes chalcographus,1739,Protist,Gregarina cf. typographi,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
244,Pityogenes chalcographus,1739,Protist,Menzbieria chalcographi,Austria,pathogen,,,fat body,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
245,Pityogenes chalcographus,1739,Protist,Mattesia sp.,Austria,pathogen,,,fat body,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
249,Ips amitinus,1696,Protist,Gregarina cf. typographi,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
253,Hylastes cunicularius,5178,Protist,Malamoeba cf. scolyti,Austria,pathogen,,,malpighian tubules,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
254,Hylastes cunicularius,5178,Protist,Gregarina hylastidis,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
255,Hylurgops palliatus,409,Protist,Malamoeba scolyti,Austria,pathogen,,,malpighian tubules,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
257,Hylurgops glabratus,5192,Protist,Gregarina cf. typographi,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
260,Dryocoetes autographus,1837,Protist,Malamoeba scolyti,Austria,pathogen,,,midgut epithelium; malpighian tubules,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
261,Dryocoetes autographus,1837,Protist,Gregarina typographi,Austria,pathogen,,,midgut lumen,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
274,Ips typographus,1733,Protist,Gregarina typographi,Czech Republic,pathogen,,,,,,"Holuša et al., 2007",2007,full text,"Holusa, J., Weiser, J., & Drapela, K. (2007). Pathogens of Ips duplicatus (Coleoptera: Scolytidae) in three areas in Central Europe. Acta Protozoologica, 46(2), 157-167."
275,Ips duplicatus,5921,Protist,Gregarina typographi,Czech Republic,pathogen,,,,,,"Holuša et al., 2007",2007,full text,"Holusa, J., Weiser, J., & Drapela, K. (2007). Pathogens of Ips duplicatus (Coleoptera: Scolytidae) in three areas in Central Europe. Acta Protozoologica, 46(2), 157-167."
283,Ips typographus,1733,Protist,Menzbieria chalcographi,Czech Republic,pathogen,,,,,,"Holuša et al., 2009",2009,full text,"Holusa, J., Weiser, J., & Zizka, Z. (2009). Pathogens of the spruce bark beetles Ips typographus and Ips duplicatus. Central European Journal of Biology, 4(4), 567-573."
285,Ips typographus,1733,Protist,Gregarina typographi,Czech Republic,pathogen,,,,,,"Holuša et al., 2009",2009,full text,"Holusa, J., Weiser, J., & Zizka, Z. (2009). Pathogens of the spruce bark beetles Ips typographus and Ips duplicatus. Central European Journal of Biology, 4(4), 567-573."
286,Ips duplicatus,5921,Protist,Gregarina typographi,Czech Republic,pathogen,,,,,,"Holuša et al., 2009",2009,full text,"Holusa, J., Weiser, J., & Zizka, Z. (2009). Pathogens of the spruce bark beetles Ips typographus and Ips duplicatus. Central European Journal of Biology, 4(4), 567-573."
291,Ips cembrae,5919,Protist,Gregarina typographi,Austria,pathogen,,,,,,"Holuša et al., 2013",2013,full text,"Holuša, J., Lukášová, K., Wegensteiner, R., Grodzki, W., Pernek, M., & Weiser, J. (2013). Pathogens of the bark beetle Ips cembrae: microsporidia and gregarines also known from other Ips species. Journal of applied entomology, 137(3), 181-187."
292,Ips cembrae,5919,Protist,Gregarina typographi,Hungary,pathogen,,,,,,"Holuša et al., 2013",2013,full text,"Holuša, J., Lukášová, K., Wegensteiner, R., Grodzki, W., Pernek, M., & Weiser, J. (2013). Pathogens of the bark beetle Ips cembrae: microsporidia and gregarines also known from other Ips species. Journal of applied entomology, 137(3), 181-187."
293,Ips cembrae,5919,Protist,Mattesia schwenkei,Hungary,pathogen,,,,,,"Holuša et al., 2013",2013,full text,"Holuša, J., Lukášová, K., Wegensteiner, R., Grodzki, W., Pernek, M., & Weiser, J. (2013). Pathogens of the bark beetle Ips cembrae: microsporidia and gregarines also known from other Ips species. Journal of applied entomology, 137(3), 181-187."
299,Ips amitinus,1696,Protist,Gregarina cf. typographi,Austria,occurrence survey,,,,,,"Holuša et al., 2016",2016,full text,"Holuša, J., Lukášová, K., Žižka, Z., Händel, U., Haidler, B., & Wegensteiner, R. (2016). Occurrence of Microsporidium sp. and other pathogens in Ips amitinus (Coleoptera: Curculionidae). Acta Parasitologica, 61(3), 621-628."
302,Ips amitinus,1696,Protist,Gregarina cf. typographi,Czech Republic,occurrence survey,,,,,,"Holuša et al., 2016",2016,full text,"Holuša, J., Lukášová, K., Žižka, Z., Händel, U., Haidler, B., & Wegensteiner, R. (2016). Occurrence of Microsporidium sp. and other pathogens in Ips amitinus (Coleoptera: Curculionidae). Acta Parasitologica, 61(3), 621-628."
312,Orthotomicus erosus,1708,Protist,Gregarina sp.,Austria,pathogen,,,,,,"Holuša et al., 2017",2017,full text,"Holuša, J., Lukášová, K., Hubáčková, J., Knížek, M., & Wegensteiner, R. (2017). Pathogens and nematodes associated to three bark beetle species of the genus Orthotomicus (Coleoptera Curculionidae) in central-south Europe. Bulletin of Insectology, 70(2), 291-297."
313,Orthotomicus erosus,1708,Protist,Mattesia sp.,Austria,pathogen,,,,,,"Holuša et al., 2017",2017,full text,"Holuša, J., Lukášová, K., Hubáčková, J., Knížek, M., & Wegensteiner, R. (2017). Pathogens and nematodes associated to three bark beetle species of the genus Orthotomicus (Coleoptera Curculionidae) in central-south Europe. Bulletin of Insectology, 70(2), 291-297."
316,Orthotomicus laricis,1736,Protist,Gregarina sp.,Czech Republic,pathogen,,,,,,"Holuša et al., 2017",2017,full text,"Holuša, J., Lukášová, K., Hubáčková, J., Knížek, M., & Wegensteiner, R. (2017). Pathogens and nematodes associated to three bark beetle species of the genus Orthotomicus (Coleoptera Curculionidae) in central-south Europe. Bulletin of Insectology, 70(2), 291-297."
365,Ips typographus,1733,Protist,Gregarina typographi,Georgia,,,,,evaluation of pathogens from beetles,,"Kereselidze and Wegensteiner, 2007",2007,full text,"Kereselidze, M., & Wegensteiner, R. (2007). Occurrence of pathogens and parasites in Ips typographus L. from spruce stands (Picea orientalis L.) in Georgia. IOBC wprs Bulletin, 30(1), 207."
369,Ips typographus,1733,Protist,Gregarina typographi,Georgia,,,,,,,"Kereselidze et al., 2010",2010,full text,"Kereselidze, M., Wegensteiner, R., Goginashvili, N., Tvaradze, M., & Pilarska, D. (2010). Further studies on the occurrence of natural enemies of Ips typographus (Coleoptera: Curculionidae: Scolytinae) in Georgia. Acta zool. bulg, 62(2), 131-139."
382,Dryocoetes autographus,1837,Protist,Malamoeba scolyti,Germany,parasite,,,,,,"Kirchhoff and Führer, 1985",1985,full text,"Kirchhoff J.-F. & E. Führer 1985. Häufigkeit und Verbreitung von Malamoeba scolyti Purrini bei Dryocoetes autographus in einigen Gebieten Nord- und Nordwestdeutschlands. Forstwissenschaftliches Centralblatt 104, 373-80."
383,Hylurgops palliatus,409,Protist,Malamoeba scolyti,Germany,parasite,,,,,,"Kirchhoff and Führer, 1985",1985,full text,"Kirchhoff J.-F. & E. Führer 1985. Häufigkeit und Verbreitung von Malamoeba scolyti Purrini bei Dryocoetes autographus in einigen Gebieten Nord- und Nordwestdeutschlands. Forstwissenschaftliches Centralblatt 104, 373-80."
384,Dryocoetes autographus,1837,Protist,Malamoeba scolyti,,parasite,,,,,,"Kirchhoff and Führer, 1990",1990,full text,"Kirchhoff J.-F. & E. Führer 1990. Experimentelle Analyse der Infektion und des Entwicklungszyklus von Malamoeba scolyti in Dryocoetes autographus (Coleoptera: Scolytidae). Entomophaga 35 (4), 537-44."
405,Ips sexdentatus,1728,Protist,Gregarina typographi,Poland,,,,,detected from beetle,,"Kleespies et al., 2017",2017,full text,"Kleespies, R. G., Lim, Y. W., Tkaczuk, C., Wrzosek, M., Steinwender, B. M., & Wegensteiner, R. (2017). Metschnikowia cf. typographi and other pathogens from the bark beetle Ips sexdentatus–Prevalence, histological and ultrastructural evidence, and molecular characterization. Journal of invertebrate pathology, 143, 69-78."
